0,地址,名称,维度,经度,类型
2534,中山东路518号,西华东村小区(西1门),32.04111655971186,118.80138806771413,小区
2535,新街口街道洪武北路估衣廊小区西二门,估衣廊小区(西北1门),32.048544666614504,118.78168994154812,小区
2536,丹凤街86号附近,大石桥小区(西2门),32.05706213309345,118.78213779647336,小区
2537,玉塘东街与育英街交叉口东北50米,蓓蕾小区(西北1门),32.031979225515435,118.74989121525347,小区
2538,湖西街51号,安康小区(西北2门),32.027650873693965,118.74350842274048,小区
2539,板仓街49号,板仓街49号小区(西门),32.072031681974664,118.8171002716792,小区
2540,成墟路29号,成墟路29号小区(西门),31.945242180033997,118.85071284468451,小区
2541,延龄巷与祠堂巷交叉口南50米,游府西街8号小区(西1门),32.04166662899589,118.78730705098874,小区
2542,内环北线73附近,将军庙68号小区(西门),32.07799178251329,118.76418977937902,小区
2543,大庙村17号,大庙村17号小区(西门),32.099618239825375,118.76092345884015,小区
2544,傅厚岗与高云岭交叉口北50米,傅厚岗24号小区(西门),32.067196856248714,118.7775766552254,小区
2545,东箭道17号,东箭道小区(西2门),32.04689063479914,118.79391169020174,小区
2546,中央路与前大树根交叉口东150米,大树根小区(西2门),32.074529505862984,118.7801654164907,小区
2547,洪武北路与红庙交叉口东50米,红庙小区(西南2门),32.04984444458821,118.78437675563306,小区
2548,四卫头52号,四卫头小区(西1门),32.06916649671915,118.76365118319954,小区
2549,省中西医结合医院十字街110号小区西门,十字街110号小区(南2门),32.10063105630585,118.80632032726847,小区
2550,雨花东路养回红村五号小区西门,养回红村五号小区(西南门),32.001270648658725,118.78070591130543,小区
2551,马府西街11号附近,马府西街小区(西南门),32.03271550959309,118.78432425361902,小区
2552,瑞金路4号,瑞金路二号四号小区(西门),32.03387153343721,118.79756249815487,小区
2553,紫竹林21号,紫竹林21号小区(西门),32.085015899544615,118.76762003055087,小区
2554,蓝旗街6号,蓝旗街六号小区(西门),32.027829948646186,118.81556507426473,小区
2555,御道街168号,御水湾小区西区(东南1门),32.01810379521075,118.809614583291,小区
2556,大树根小区(南京市规划建设展览馆北),大树根小区(西1门),32.07385593378269,118.78063412522232,小区
2557,四卫头62号,四卫头小区(西3门),32.06996266685234,118.76364610574245,小区
2558,西流湾9号,西流湾9号小区(西门),32.07394211254551,118.76583648762507,小区
2559,新姚家巷与桃叶渡交叉口东南50米,桃叶渡小区(西南门),32.02516198185866,118.7880838151817,小区
2560,后宰门街36号,后宰门西村小区(南2门),32.04738151975332,118.81510431805562,小区
2561,豆菜桥4号,豆菜桥4号小区(西门),32.05030903044583,118.77476474359256,小区
2562,郑和南路104号附近,新河一村小区北区(西门),32.07145698977375,118.72994186474203,小区
2563,江北大道快速路入口与泰西路交叉口东南100米,铁桥小区(西北门),32.1420031727333,118.7041941665664,小区
2564,琵琶巷24-36号,琵琶小区(西北门),32.019468107044965,118.78404104784742,小区
2565,丹凤街73-4号附近,石婆婆巷小区(西1门),32.05770027835063,118.78214074188858,小区
2566,白云园小区北片(新城市广场东南),停车场白云园小区(西门),32.05656545713328,118.73749020165563,小区
2567,凤滨路与湖滨路交叉口东北200米,南钢六村小区(西1门),32.20509093008284,118.73110667550671,小区
2568,宁六路徐窑花园西门(鑫庭雅苑北150米),徐窑小区(西北门),32.21464181718608,118.72542014645353,小区
2569,升州路,铜坊苑小区(西北2门),32.02593445718955,118.77066244679932,小区
2570,瑶池巷8号,瑶池巷小区(西3门),31.956820168989246,118.84077014050791,小区
2571,丽景路与高新路交汇处,创业新村小区(西1门),32.16120269024674,118.70341867574143,小区
2572,虎踞北路4号,省化工小区(西1门),32.06427666135416,118.7509264269885,小区
2573,上海路154号4室,金银街小区(西2门),32.0588974972943,118.76911985914275,小区
2574,上海路160号,金银街小区(西3门),32.05886049521798,118.76912686937673,小区
2575,四条巷6号,四条巷6号小区(西门),32.03609858504024,118.79287085425246,小区
2576,御道街34号,御道街三十四号小区(西门),32.03229331783701,118.80866133483302,小区
2577,三山街瞻园路大全福巷,全福小区(西南门),32.02333005044247,118.78176837523755,小区
2578,戴家巷4-6号附近,四维新村14号小区(西门),32.08539461932949,118.74614794152775,小区
2579,教敷营12-16号,全福小区(西北门),32.02384631256563,118.7810853630517,小区
2580,东妙峰庵与西妙峰庵交叉口北50米,东妙峰庵小区(西南门),32.087574882216536,118.75175646327726,小区
2581,兴镇路461号附近,柏果小区(西南门),32.324076800673446,118.93690063684667,小区
2582,东庐线附近,琴音小区(西南门),31.603059169045753,119.07057676886116,小区
2583,宁六路298号,徐窑小区(西南门),32.21336319276161,118.72605071598281,小区
2584,集庆门大街南苑,健园小区(西南门),32.01979865367806,118.75447057474739,小区
2585,蓁巷1号蓁巷小区,蓁巷小区(西南门),32.05374836323058,118.7873249675954,小区
2586,凤滨路附近,南钢六村小区(西2门),32.20531698757595,118.73105768624104,小区
2587,西善桥村宁芜公路梅欣社区,梅欣社区西区(西门),31.953669903221563,118.70503915784472,小区
2588,延龄巷与祠堂巷交叉口东50米,游府西街8号小区(西2门),32.04196293057286,118.7874732889918,小区
2589,虎踞关60号,虎踞关60号居民小区(西门),32.05216778238388,118.75867050855803,小区
2590,仁寿里与四条巷交叉口东北50米,仁义里小区(西1门),32.03858618982117,118.79354380426756,小区
2591,常府街1号附近,棉鞋营小区(西北2门),32.033486823689756,118.79531743138075,小区
2592,丁官营21号,白鹭小区(西南3门),32.024060556037426,118.79002911115182,小区
2593,东井村41号,东井村41号小区(西门),32.103211426945805,118.80163183607043,小区
2594,园林西路8巷8号,教育小区(西南门),32.3552175212939,118.83991006015573,小区
2595,晏公庙14号附近,晏公庙西村小区(东2门),32.03465411833874,118.85691318808398,小区
2596,丁家桥26号,丁家桥小区(西南3门),32.07427136590265,118.77184823438714,小区
2597,文体路与水西门大街交叉口西50米,西街头小区(东北门),32.033481837625,118.75712644050066,小区
2598,所街与湖西街交叉口东北150米,安如小区(西南门),32.02477832243986,118.74230085288212,小区
2599,梅家廊路与翠苑西街交叉口西北150米,银龙翠苑小区西院(西北门),32.00209222813923,118.84400633309471,小区
2600,后宰门街37号附近,后宰门西村小区(南1门),32.04731181997497,118.81581281533683,小区
2601,莫愁湖东路12-1号,莫愁东寓小区(西南门),32.035201774536716,118.7618860542649,小区
2602,光华路2号,鑫园小区(西北门),32.02089397123312,118.81046106853269,小区
2603,凤凰街84号,凤凰街八十四号小区(西南2门),32.045481999134964,118.75582974175573,小区
2604,御道街168号66幢附近,御水湾小区西区(东南2门),32.01730331418041,118.80945031971632,小区
2605,如意里与碑亭巷交叉口北50米,太平北路43号小区(西门),32.04913100338566,118.78987154337884,小区
2606,虎踞北路8号附近,虎踞北路12号小区(西门),32.06522485759574,118.75087132742883,小区
2607,中山北路200-5号,中山北路200-5号小区(西门),32.07563217374879,118.76404688706711,小区
2608,苜蓿园大街238号,苜蓿园大街238号小区(西门),32.02927683132246,118.82599907372223,小区
2609,小卫街226号,小卫街226号小区(西门),32.0369725900836,118.84363745967104,小区
2610,戴家巷39-41号附近,四维新村25-29号小区(西门),32.083774299706604,118.74668310126326,小区
2611,永乐路11号1幢附近,风光里小区(西南门),31.997621809451918,118.79973789909943,小区
2612,北圩路凤凰西街小区东门,凤凰西街小区(东北4门),32.044596732251996,118.74713774620528,小区
2613,北祖师庵52-60号,北祖师庵52-60号小区(西门),32.09267414547809,118.74452631456025,小区
2614,戴家巷与龙池庵交叉口北50米,龙池庵小区(西南2门),32.087244008537134,118.74606476979814,小区
2615,张府园14号1附近,张府园小区(西南4门),32.03372094801636,118.77807238255431,小区
2616,金贸大街82号7幢附近,芦席营82号小区(西1门),32.08381885206402,118.77522920385769,小区
2617,鼓楼二条巷45号附近,二号新村小区(西2门),32.06225090994846,118.77202453502262,小区
2618,丹凤街,石婆婆巷小区(西2门),32.058152332582274,118.78210464841341,小区
2619,上海路100号,上海路新村小区(西1门),32.055180038053216,118.76953561000353,小区
2620,上海路新村6,上海路新村小区(西3门),32.05564294051246,118.76930834366671,小区
2621,健民路321-323附近,荣盛水景城小区(西1门),32.22704780713069,118.73556516727834,小区
2622,瑶池巷5-2号附近,瑶池巷小区(西2门),31.956584419187838,118.8409435037173,小区
2623,罗汉巷16号,罗汉巷小区(西3门),32.03680040371689,118.85472743681687,小区
2624,玉塘街与蓓蕾街交叉口东南100米,蓓蕾小区-西区(北门),32.03314231005204,118.74874194127345,小区
2625,东箭道25号东箭道25号小区,东箭道小区(西北1门),32.04641345889349,118.79386765619158,小区
2626,秦虹路28号附近,文安里小区北区(西1门),32.01398321623368,118.79709145308023,小区
2627,六合大道298号附近,徐窑小区(西南1门),32.21313387127603,118.72646438568944,小区
2628,所街16号,贡园小区(西南1门),32.018933059225276,118.75326124062443,小区
2629,热河南路48号附近,热河南路小区(西3门),32.08685317687696,118.7370125796291,小区
2630,东箭道与长江后街交叉口南50米,太平桥南小区(西2门),32.04822231670178,118.793515869578,小区
2631,郑和南路111号附近,新河一村小区(西2门),32.072348220570895,118.72987682758652,小区
2632,拓园与露园街交叉口东北150米,露园小区北区(西北2门),32.03520855627694,118.74424665481632,小区
2633,万安北路南150米,新塘小区(西南门),31.964811386654695,118.87756592228068,小区
2634,长白街(小杨村小区西二门旁),小杨村小区(西北3门),32.03744686316037,118.79220056767781,小区
2635,和燕路404号,晓庄小区(西北门),32.11796575384254,118.81251443159562,小区
2636,明礼路,民族小区西二区(北门),32.50834132222155,118.67361022326229,小区
2637,明荷路,民族小区西二区(南门),32.50690752361114,118.67366623255134,小区
2638,高桥村高桥门200号,银龙翠苑小区西院(东南门),32.00052414788276,118.84358666956504,小区
2639,锁金东路与锁金北路交叉口南150米,锁金五村小区-南院(西门),32.07560274641233,118.81294220696803,小区
2640,双圩路与青山路交叉口东150米,友联小区(南2门),32.17621400519393,118.5236355546283,小区
2641,福园街与茶南大街交叉口西50米,福园小区(东北1门),32.03281716869913,118.7421761302564,小区
2642,盐仓桥19号,盐西街小区(西北门),32.09188700179377,118.74393643348883,小区
2643,西流湾12-40号,西流湾小区(西南门),32.07458416728269,118.76572533479886,小区
2644,新华西路东200米,南钢六村小区(西3门),32.205575997786404,118.73110663038119,小区
2645,东井村路与燕亭路交叉口东200米,金宁新村小区(西南2门),32.10279477218221,118.79647415964355,小区
2646,高云岭12号,高云岭小区东区(西南1门),32.065457976493484,118.77801337955155,小区
2647,梅家廊路与翠苑西街交叉口西北150米,银龙翠苑小区西院(东北门),32.002224412559876,118.84409649376776,小区
2648,东箭道与长江后街交叉口东南150米,太平桥南小区(西南1门),32.04756066614343,118.79383549391645,小区
2649,东门街138号,东门街138号小区(西南2门),32.098159192455576,118.78152112596499,小区
2650,富贵巷6号附近,佛心桥47-53号小区(西门),32.05163931852446,118.81555988701535,小区
2651,仙鹤街99号附近,铜坊苑小区(西北1门),32.02532711507724,118.77044127572616,小区
2652,凤栖路与集庆门大街交叉口东北100,凤栖苑小区(西北1门),32.0308822589018,118.7391030328961,小区
2653,建康路与长白街交叉口东100米,钓鱼巷小区(西北2门),32.02592050140433,118.79038052839034,小区
2654,露园西街与拓园路交叉口东50米,露园小区(西南2门),32.03465642537302,118.74442069307301,小区
2655,大方巷,五条巷小区东区(西门),32.06508077944285,118.76902719799767,小区
2656,黄家圩36号,黄家圩小区西区(东南1门),32.095087882092635,118.79048634133059,小区
2657,长乐路135-139号,琵琶小区(西南1门),32.01822662749837,118.78538519957323,小区
2658,北门桥路10号,北门桥路高层住宅小区(西南2门),32.05056442460161,118.78271422821379,小区
2659,罗汉巷16号,罗汉巷小区(北1门),32.03649732462721,118.85472045269728,小区
