地址,名称,维度,经度,类型
,琵琶巷(公交站),32.015995,118.790398,公交站
,蓝旗街(公交站),32.026131,118.818329,公交站
,金陵六村(公交站),32.109951,118.759743,公交站
,南堡公园(公交站),32.107872,118.754585,公交站
,梅花谷南门(公交站),32.042553,118.834534,公交站
,燕江路(公交站),32.111832,118.765442,公交站
,旭日景城总站(公交站),32.113834,118.787253,公交站
,燕江路南(公交站),32.111923,118.765419,公交站
,樱驼花园东(公交站),32.085125,118.835777,公交站
,黄方村(公交站),32.113930,118.789665,公交站
,月牙湖公园·御道街(公交站),32.031139,118.825882,公交站
,月牙湖(公交站),32.031139,118.825920,公交站
,箍桶巷(公交站),32.015022,118.788589,公交站
,汉中门大街·清江路(公交站),32.039524,118.731537,公交站
,河西万达广场(公交站),32.031663,118.738204,公交站
,南堡公园(西)(公交站),32.108082,118.753654,公交站
,月苑小区南(公交站),32.098854,118.825157,公交站
,万达广场北(公交站),32.034283,118.735558,公交站
,安如村(公交站),32.024033,118.747963,公交站
,集庆门大街·江东中路(公交站),32.028419,118.741722,公交站
,南堡公园西(公交站),32.108089,118.753380,公交站
,南苑新村(公交站),32.019558,118.756737,公交站
,金地名京(公交站),32.027584,118.742676,公交站
,燕山路·江东门北街(公交站),32.035378,118.734245,公交站
,军师巷(公交站),32.014420,118.785141,公交站
,清河新寓(公交站),32.040352,118.730423,公交站
,迈招(公交站),32.107071,118.814178,公交站
,卫桥南(公交站),32.036503,118.831680,公交站
,白鹭东苑(公交站),32.015923,118.798637,公交站
,北苑西路·网板路(公交站),32.104649,118.819077,公交站
,北苑新村(公交站),32.103619,118.820824,公交站
,窑上村(公交站),32.113811,118.797943,公交站
,武定门(公交站),32.014587,118.794304,公交站
,江东中路·集庆门大街(公交站),32.028370,118.739822,公交站
,燕江路东(公交站),32.113857,118.766190,公交站
,上元门地铁站(公交站),32.114853,118.770569,公交站
,长虹路南(公交站),32.015419,118.764984,公交站
,明孝陵停车场(公交站),32.041859,118.836868,公交站
,苜蓿园(地铁站)(公交站),32.042244,118.837219,公交站
,月苑小区(公交站),32.100361,118.826202,公交站
,万达广场西(公交站),32.033329,118.733948,公交站
,窑湾街(公交站),32.013138,118.777313,公交站
,光华园(公交站),32.023342,118.819077,公交站
,节制闸(公交站),32.015484,118.801323,公交站
,明孝陵站(公交站),32.052700,118.841766,公交站
,苜蓿园(地铁)站(公交站),32.041782,118.837163,公交站
,所街·文体路(公交站),32.018654,118.754272,公交站
,蓝旗街东(公交站),32.025925,118.823036,公交站
,节制闸路西(公交站),32.014782,118.799286,公交站
,苜蓿园站(公交站),32.042210,118.837547,公交站
,上元门(公交站),32.115101,118.768524,公交站
,所街·康泰东街(公交站),32.020985,118.749191,公交站
,南砖新村(公交站),32.109859,118.812469,公交站
,中华门城堡(公交站),32.012535,118.782417,公交站
,伊刘村(公交站),32.089855,118.836426,公交站
,幕府东路(公交站),32.114414,118.801140,公交站
,伊刘屯(公交站),32.089863,118.836441,公交站
,经五立交站(公交站),32.095825,118.831932,公交站
,马道街·江宁路(公交站),32.012924,118.792610,公交站
,省救灾中心(公交站),32.108341,118.816574,公交站
,苜蓿园大街北(公交站),32.032383,118.831352,公交站
,汉中门大街西(公交站),32.039574,118.727692,公交站
,光华东街(公交站),32.023849,118.822029,公交站
,万达广场南站(公交站),32.028820,118.736198,公交站
,蒋王庙街·东方路(公交站),32.085926,118.839790,公交站
,北苑西路·迈化路(公交站),32.108078,118.818375,公交站
,水吉路南(公交站),32.115910,118.798698,公交站
,上元门水厂(公交站),32.117096,118.771896,公交站
,应天大街(公交站),32.021114,118.745949,公交站
,中和桥(公交站),32.018078,118.813332,公交站
,四方城站(公交站),32.045570,118.841316,公交站
,文体路·泰山路(公交站),32.016388,118.754852,公交站
,月苑南路(公交站),32.099052,118.830765,公交站
,所街村(公交站),32.023460,118.741646,公交站
,集贤路(公交站),32.032001,118.731941,公交站
,银桥市场(公交站),32.012531,118.765846,公交站
,节制闸南(公交站),32.013489,118.802719,公交站
,西街(公交站),32.010704,118.776375,公交站
,明孝陵(紫霞湖)站(公交站),32.055099,118.845261,公交站
,龙建钢材市场(公交站),32.118351,118.773697,公交站
,东郊国宾馆(公交站),32.055195,118.845512,公交站
,苜蓿园大街(公交站),32.029099,118.830986,公交站
,装饰大世界(公交站),32.019691,118.818649,公交站
,应天大街·黄山路(公交站),32.016945,118.751320,公交站
,赛虹桥立交西(公交站),32.012947,118.761581,公交站
,秦虹路(公交站),32.012016,118.799698,公交站
,秦虹西(公交站),32.013355,118.804649,公交站
,鼓楼科技园(公交站),32.033798,118.729195,公交站
,应天大街·恒山路(公交站),32.018921,118.746994,公交站
,营苑南路(公交站),32.102062,118.829330,公交站
,大报恩寺遗址公园(建初寺)(公交站),32.009892,118.780762,公交站
,大报恩寺(公交站),32.009827,118.780746,公交站
,应天大街·泰山路(公交站),32.015022,118.754807,公交站
,应天大街·湖西街(公交站),32.020164,118.744324,公交站
,赛虹桥立交西(长江装饰城)(公交站),32.012432,118.762062,公交站
,月苑小区北(公交站),32.103832,118.827797,公交站
,明孝陵站(公交站),32.039722,118.840462,公交站
,江东中路·应天大街(公交站),32.023239,118.738869,公交站
,大报恩寺遗址公园(公交站),32.009163,118.780998,公交站
,秦虹小区(公交站),32.013729,118.808601,公交站
,燕山路·积贤街(公交站),32.027405,118.733536,公交站
,墨香路(公交站),32.099850,118.833183,公交站
,红花村(公交站),32.011127,118.800514,公交站
,四班村(公交站),32.110115,118.820435,公交站
,石门坎西(公交站),32.019718,118.821724,公交站
,赛虹桥立交东(公交站),32.009987,118.768021,公交站
,秦虹桥(公交站),32.009899,118.796844,公交站
,童卫路·卫岗(公交站),32.038021,118.840675,公交站
,紫金路(公交站),32.024250,118.828606,公交站
,晓庄(公交站),32.113407,118.815491,公交站
,清河路(公交站),32.037884,118.723824,公交站
,美龄宫站(公交站),32.047134,118.845856,公交站
,美龄宫(明孝陵博物馆)站(公交站),32.047340,118.845955,公交站
,富丽山庄北(公交站),32.029007,118.834282,公交站
,海底世界站(公交站),32.051281,118.847366,公交站
,卫岗(公交站),32.039539,118.842377,公交站
,童卫路(公交站),32.035736,118.839973,公交站
,蒋王庙街东(公交站),32.088047,118.843376,公交站
,紫金墨香苑(公交站),32.099174,118.835495,公交站
,大树城(公交站),32.008484,118.792847,公交站
,庐山路·怡康街(公交站),32.018116,118.743851,公交站
,石门坎(临时站)(公交站),32.019630,118.823463,公交站
,幕府创新小镇(公交站),32.119133,118.801399,公交站
,小天堂(公交站),32.025204,118.830864,公交站
,晓庄村(公交站),32.116238,118.810616,公交站
,王家湾(公交站),32.091099,118.841866,公交站
,集庆门大街·清江路(公交站),32.029423,118.729324,公交站
,石门坎(公交站),32.019470,118.824104,公交站
,中华门地铁站(公交站),32.007401,118.776688,公交站
,中华门(公交站),32.007393,118.776711,公交站
,西城路·怡康街(公交站),32.010883,118.758492,公交站
,佳和园(公交站),32.031883,118.726570,公交站
,清江南路(公交站),32.031857,118.726509,公交站
,营苑东村南门(公交站),32.103134,118.833038,公交站
,赛虹桥(公交站),32.009300,118.762642,公交站
,秦虹路·马家圩(公交站),32.011978,118.810646,公交站
,所街(公交站),32.022362,118.735764,公交站
,(秦虹路)马家圩(公交站),32.011734,118.811447,公交站
,应天大街·雨花路(公交站),32.006336,118.778946,公交站
,童卫路南(公交站),32.030590,118.838371,公交站
,应天大街·燕山路(公交站),32.022659,118.734329,公交站
,梅花村(公交站),32.006088,118.782761,公交站
,怡康街·嵩山路(公交站),32.013222,118.749321,公交站
,怡康街·泰山路(公交站),32.012249,118.751465,公交站
,江东中路·月安街(公交站),32.020073,118.737495,公交站
,石杨路·御水湾(公交站),32.013710,118.816727,公交站
,西云村北(公交站),32.008110,118.763527,公交站
,康安里(公交站),32.010227,118.808510,公交站
,乐山路·集庆门大街(公交站),32.028320,118.727936,公交站
,怡康街东(公交站),32.010307,118.755577,公交站
,怡康街·西城路(公交站),32.008822,118.759329,公交站
,怡康街·庐山路(公交站),32.015980,118.743172,公交站
,小营村西(公交站),32.104939,118.833344,公交站
,抗日航空纪念馆(公交站),32.089687,118.845634,公交站
,小营村(公交站),32.104496,118.834084,公交站
,南京长江燃料公司(公交站),32.123878,118.783745,公交站
,应天大街·养虎巷(公交站),32.005417,118.787811,公交站
,双桥门北(公交站),32.006294,118.795731,公交站
,怡康街·云锦路(公交站),32.017864,118.739006,公交站
,后标营路·童卫路(公交站),32.028790,118.838531,公交站
,雨花西路北(公交站),32.005306,118.775238,公交站
,兴贤家园(公交站),32.101753,118.837372,公交站
,南京卫校(公交站),32.116962,118.816055,公交站
,苜蓿园大街南(公交站),32.020576,118.830414,公交站
,博爱园(公交站),32.043629,118.848663,公交站
,浦口码头(公交站),32.095642,118.721870,公交站
,清河路东(公交站),32.033703,118.721672,公交站
,雨花台北大门(公交站),32.004559,118.778656,公交站
,省老年公寓(公交站),32.032047,118.722694,公交站
,兴贤佳园北门(公交站),32.104752,118.835327,公交站
,凤台南路(公交站),32.007126,118.760857,公交站
,晓庄村(行知路)(公交站),32.117512,118.816544,公交站
,明孝陵站(公交站),32.053459,118.852371,公交站
,中山陵西站(公交站),32.056402,118.852939,公交站
,中山陵南站(公交站),32.054531,118.852669,公交站
,桃园居(公交站),32.023556,118.730072,公交站
,双桥门西(公交站),32.005016,118.794373,公交站
,燕山路·月安街(公交站),32.021107,118.732803,公交站
,中山陵停车场站(公交站),32.048759,118.851265,公交站
,相子桥(公交站),32.012356,118.746346,公交站
,集庆门大街西(公交站),32.031063,118.722954,公交站
,月安街(公交站),32.019627,118.734566,公交站
,乐山路·应天大街(公交站),32.026363,118.726990,公交站
,马家圩(公交站),32.009388,118.812012,公交站
,康居里(公交站),32.007397,118.806526,公交站
,浦口电厂旧址(公交站),32.097252,118.721962,公交站
,金科院幕府校区(公交站),32.119202,118.814003,公交站
,双桥门东(公交站),32.004939,118.797227,公交站
,新迪公司(公交站),32.113205,118.826126,公交站
,晓庄广场东(公交站),32.116676,118.820259,公交站
,合作村(公交站),32.107277,118.834290,公交站
,雨花路立交桥(公交站),32.003265,118.783447,公交站
,下马坊(地铁)站(公交站),32.039021,118.848152,公交站
,下马坊(公交站),32.038937,118.848145,公交站
,五马渡(公交站),32.125885,118.787315,公交站
,石杨路西(公交站),32.013733,118.823296,公交站
,中山陵东(公交站),32.056511,118.854462,公交站
,下马坊(中山门大街)(公交站),32.037781,118.847961,公交站
,天堂村(公交站),32.019321,118.831894,公交站
,白鹭东街(公交站),32.013798,118.740746,公交站
,雨花西路(公交站),32.003464,118.771057,公交站
,轮渡桥(公交站),32.105846,118.727982,公交站
,轮渡桥(临时站)(公交站),32.105839,118.727905,公交站
,西云村(公交站),32.003838,118.766953,公交站
,康美里(公交站),32.006477,118.808487,公交站
,津浦大桥东(公交站),32.103546,118.724998,公交站
,公园道·檀园(公交站),32.044548,118.712700,公交站
,津浦大桥东(临时站)(公交站),32.103683,118.724899,公交站
,月安街·华山路东(公交站),32.020393,118.730270,公交站
,晓庄广场(公交站),32.119076,118.818512,公交站
,(月安街)华山路东(公交站),32.020409,118.730186,公交站
,南山(公交站),32.105118,118.838875,公交站
,阳沟街西(公交站),32.097832,118.719315,公交站
,小卫街(公交站),32.037285,118.849403,公交站
,钟山花园城(公交站),32.029057,118.843857,公交站
,万寿村(公交站),32.109867,118.834244,公交站
,四松庵西(公交站),32.009567,118.745888,公交站
,兴隆大街·黄山路(公交站),32.010834,118.743210,公交站
,四松庵东(公交站),32.008606,118.747688,公交站
,兴隆大街·泰山路(公交站),32.007473,118.750229,公交站
,河西金陵中学北门(公交站),32.011711,118.741318,公交站
,兴浦路·浦新路(公交站),32.096863,118.717972,公交站
,土城头(公交站),32.001812,118.793289,公交站
,大瓜园(公交站),32.116806,118.824898,公交站
,高力家居港(公交站),32.116493,118.825531,公交站
